Unnamed: 0,target,text
570,0,yar lor wait 4 mum 2 finish sch lunch lor whole morn stay home clean room room quit clean hee
3631,0,oooh got plenti
3750,0,haha sound crazi dunno tahan anot
343,0,interest like
3715,0,network technic support associ
4914,0,took hooch walk toaday fell splat graze knee everyth stay home see tomorrow
434,0,avail like right around hillsborough amp lt gt th
1903,1,free entri 2 weekli comp chanc win ipod txt pod 80182 get entri std txt rate c appli 08452810073 detail
97,0,see finish load loan pay
4831,0,rat hey u ever vote next theme
2069,1,eeri nokia tone 4u rpli tone titl 8007 eg tone dracula 8007 titl ghost addamsfa munster exorcist twilight pobox36504w45wq 150p
1537,0,sound good finger make difficult type
2788,0,ìï got wat buy tell us need come
4439,0,got tea sure flavour
2897,0,r home come within 5 min
1517,1,brand new mobil music servic live free music player arriv shortli instal phone brows content top artist
965,0,better still catch let ask sell lt gt
5294,1,xma iscom ur award either cd gift voucher free entri 2 r weekli draw txt music 87066 tnc
528,1,reciev tone within next 24hr term condit pleas see channel u teletext pg 750
176,0,u still go mall
2470,0,eat old airport road 630 oredi got lot pple
4207,0,go home first lar wait 4 lor put stuff first
3137,0,wat r u
4894,1,want latest video handset 750 anytim network min half price line rental repli call 08000930705 deliveri tomorrow
572,0,open door
2843,0,today iz yellow rose day u love frndship give 1 misscal amp send ur frndz amp see mani miss call u get u get 6miss u marri ur lover
592,1,privat 2003 account statement 07753741225 show 800 point call 08715203677 identifi code 42478 expir
4628,0,saturday sunday holiday difficult
5476,0,ye princess want pleas everi night wish command
2374,0,dunno lei neva say
5229,0,mean u could keep ur word
3978,0,ceri u rebel sweet dreamz littl buddi c ya 2moro need bloke
4453,0,home ard wat time u reach
2208,1,urgent 4 costa del sol holiday await collect call 09050090044 toclaim sae tc pobox334 stockport sk38xh max10min
3166,0,peopl see msg think iam addict msging wrong bcoz know iam addict sweet friend bslvyl
2492,0,drama enough famili struggl hot sun strang reason ego go invit actual necess seriou reppurcuss
3406,0,beauti truth graviti read care heart feel light someon feel heavi someon leav goodmorn
383,0,hey late ah meet
852,0,da run activ full version da
1880,0,see miss call dear brother gr8 day
370,0,hello boytoy geeee miss alreadi woke wish bed cuddl love
4103,0,u hav frnd name ashwini ur colleg
3801,0,da happi sit togeth na
4811,0,fyi usf swing room whenev
1105,0,hen night go swing
4025,0,oh ok wat ur email
2361,0,hi sorri miss call pl call back
4484,0,stand
1336,0,sweet may may go 4u meet carlo gaug patti interest
2189,0,yup shd haf ard 10 page add figur ìï got mani page
5440,0,thank gener date brotha
5025,1,ur current 500 pound maxim ur send go 86688 cc 08718720201
2867,0,aight tomorrow around lt gt
2246,1,hi ya babe x u 4goten bout scammer get smart though regular vodafon respond get prem rate no use also bewar
3619,0,meant apolog text get drug lt gt night
5399,0,appar bff carli quick
1171,1,got take 2 take part wrc ralli oz u lucozad energi text ralli le 61200 25p see pack itcould u
3976,1,great new offer doubl min doubl txt best orang tariff get latest camera phone 4 free call mobileupd8 free 08000839402 2stoptxt cs
4930,0,good morn boytoy yummi lip sexi bun think crave need
1422,1,congratul ur award either cd gift voucher free entri 2 weekli draw txt music 87066 tnc 1 win150ppmx3age16
2686,0,r mani model soni ericson also der lt gt luk good bt forgot modl
2892,0,k sure get noon see
3265,0,tap spile seven pub ga st broad st canal ok
4717,0,uncl atlanta wish guy great semest
1464,0,wat make u thk fall actual thk quit prone 2 fall lucki dad home ask come n fetch alreadi
874,0,talk atleast day otherwis miss best friend world shesil lt gt
2297,0,draw va dont think
2643,0,hi spoke maneesha like know satisfi experi repli toll free ye
4504,1,mobil club choos top qualiti item mobil 7cfca1a
4830,0,po de need job aha
1251,1,pleas call 08712402779 immedi urgent messag wait
2900,1,ur current 500 pound maxim ur send cash 86688 cc 08718720201 po box
840,0,luv u soo much u donåõt understand special u r 2 ring u 2morrow luv u xxx
4438,0,want grasp pretti booti
581,0,ok anyway need chang said
204,0,u call alter 11 ok
1641,0,hi keen go kind feel go tomo mind
2014,0,ambrith madurai met u arun dha marrg remembr
905,0,hey charl sorri late repli
631,0,thank u
3828,0,sure see come bit
1974,0,that cool cum
162,0,love excit day spend make happi
3927,0,babe lost tri reboot
3540,0,cough noth
5011,0,u attend ur drive lesson mani time wk n day
3062,1,hi babe jordan r u im home abroad lone text back u wan na chat xxsp text stop stopcost 150p 08712400603
617,0,famili happi
875,1,shop till u drop either 10k 5k cash travel voucher call ntt po box cr01327bt fixedlin cost 150ppm mobil vari
1431,0,pain person alway tri keep everybodi happi time nobodi recognis
4365,0,mm ye dear look hug
547,0,sorri took long omw
4112,0,thought could go dinner treat seem ok
5067,0,talk g x
4698,0,ye fine
2948,0,bruce b down amp fletcher
4965,1,urgent tri contact today draw show prize guarante call 09058094507 land line claim valid 12hr
5139,0,oh shut omg yesterday dream 2 kid boy piss kid boy even told mark dream chang diaper caus get owe face
5138,0,yup havent want go yoga call book
1861,0,aiyah wait lor u entertain hee
2659,0,ok
5119,0,lol real told dad cancer
640,0,well imma definit need restock thanksgiv let know
3697,0,catch put
5442,0,thought get watch co that kind thing u get4an18th love much
637,0,login dat time dad fetch home
4556,0,hospit da return home even
4192,0,ok come home
2308,1,mobi pub high street prize u know new duchess cornwal txt first name stop 008704050406 sp arrow
5389,0,ok what ur today plan
2096,0,done
5333,0,neither sterm voic studi fine sure thing resolv tho anyway fab hol
3806,0,pl dont restrict eat anythin like next two day
1372,0,1 go write msg 2 put dictionari mode 3 cover screen hand 4 press lt gt 5 gentli remov ur hand interest
5374,0,u konw waht rael friendship im gving yuo exmpel jsut ese tih msg evrey splle tih msg wrnog bt sitll yuo ra wihtuot ayn mitsak goodnight amp nice sleep sweet dream
921,0,way school pl send ashley number
546,0,know need get hotel got invit apologis cali sweet come english bloke weddin
1449,0,say thanks2
2804,0,think still car
2610,0,usual iam fine happi amp well
1900,0,miss vday parachut doubl coin u must know well
2757,0,yo watch movi netflix
2028,0,kalli readi bat 2nd inning
2301,0,lt gt guess easi enough
1885,0,think ask gym excus lazi peopl jog
1642,0,sleep nt feel well
972,0,yup thk e shop close lor
5356,0,tell someth that okay
2097,0,cutest girl world
4848,0,either way work lt gt year old hope doesnt bother
4258,0,sad stori man last week wife wish parent forgot n kid went work even colleagu wish
5010,1,guarante cash prize claim yr prize call custom servic repres 08714712412 cost 10p
5533,0,hey chief give bell get need talk royal visit 1st june
836,1,want 750 anytim network min 150 text new video phone five pound per week call 08002888812 repli deliveri tomorrow
601,0,u send home first ok lor readi yet
2184,0,know peopl hit fuck ye
4436,0,come u got noth
3065,1,get brand new mobil phone agent mob plu load goodi info text mat 87021
4792,0,u ask next sat make ok lor
1582,0,yep derek hous see sunday lt 3
4747,0,beauti life next second hide thousand secret wish everi second wonder ur life gud n8
3125,0,u come 2 pick
4577,1,urgent call 09066350750 landlin complimentari 4 ibiza holiday cash await collect sae cs po box 434 sk3 8wp 150 ppm
1070,0,alright make sure car back tonight
1775,0,u see post facebook
5355,0,live simpl love also simpl laugh simpl win tooo simpl difficult
1283,0,ye thought thank
5303,0,tell quit long co finish film yet
4053,0,dont make ne plan nxt wknd coz want us come ok
5297,0,darl sister school resum minimum wait period reappli take care
1836,0,wet right
5235,0,uworld site buy qbank buy self assess also
1019,0,know wait check
3971,0,wot u 2 j
1326,0,sorri bathroom sup
3064,0,sound good keep post
475,0,ok gon na head usf like fifteen minut
2810,0,thinkin someon good drug
4183,0,realli need shit tomorrow know wo awak like 6
1651,0,wan earli lei outsid wun b home earli neva mind
5176,0,compani terrif food realli nice
4767,0,sure still avail though
2528,0,jay say put lt gt
3707,1,free top rington weekli 1st week subpoli 3 per
5361,0,yep get program slack
3187,1,2nd time tri 2 contact u 750 pound prize 2 claim easi call 08712101358 10p per min
1373,1,bear pic nick tom pete dick fact type tri gay chat photo upload call 08718730666 2 stop text call 08712460324
739,0,haha mayb u rite u know well da feel like someon gd lor u faster go find one gal group attach liao
4512,1,money wine number 946 wot next
3012,1,free unlimit hardcor porn direct 2 mobil txt porn 69200 get free access 24 hr chrgd 50p per day txt stop 2exit msg free
867,1,privat 2003 account statement 07808 xxxxxx show 800 point call 08719899217 identifi code 41685 expir
1140,0,oh usual vijay film differ
997,0,lot happen feel quiet beth aunt charli work lot helen mo
1337,0,buy today ìï need c meh
541,0,famou quot develop abil listen uncondit without lose temper self confid mean
1099,0,ne thing interest good birthday u wrking nxt start uni today
1132,0,good morn princess
5403,0,gd got free ice cream oso wan
3355,0,ok problem get taxi c ing tomorrow tuesday tuesday think r go cinema
2258,0,sad stori man last week wife wish parent forgot n kid went work even colleagu wish
4505,0,guy leav
59,0,ye gauti sehwag odi seri
4273,0,ball move spin last difficult bat
1938,0,excel readi moan scream ecstasi
4440,0,go 2 orchard lareadi reach soon u reach
5499,0,get step 2 outta way congrat
2960,0,da intro cover energi trend n pro n con brief descript nuclear fusion n oso brief histori iter n jet got abt 7 n half page
2813,0,alright sure let know leav
5033,0,want go perumbavoor
1078,0,convey regard
4217,0,actual wait 2 week start put ad
3607,0,pl come quick cant bare
3870,0,yeah usual guy town definit peopl around know
4745,0,orh tot u say still dun believ
2630,0,way go back
3708,0,ok what ur today plan
940,0,sell ton coin sell coin someon thru paypal voila money back life pocket
1080,0,tell happen dont behav like ok need say
187,1,pleas call custom servic repres freephon 0808 145 4742 guarante cash prize
3246,0,gon na ring weekend wot
2085,0,moji love word rich day
2249,1,thank rington order ref number r836 mobil charg tone arriv pleas call custom servic 09065069154
5392,0,ooooooh forgot tell u get yovil phone
5448,0,aight pick open tonight
2023,0,movi theatr go watch unlimit movi pay
4840,0,hmmm mayb tri e shoppin area one forgot e name hotel
1492,0,end might still vomit okay everyth come
4283,0,ye come nyc audiit tri reloc
226,1,u meet ur dream partner soon ur career 2 flyng start 2 find free txt horo follow ur star sign horo ari
4087,0,need stop go bed make fuck deal
2583,0,goodmorn today late 1hr
1929,1,free 1st week entri 2 textpod 4 chanc 2 win 40gb ipod cash everi wk txt vpod 81303 ts cs custcar 08712405020
3783,0,dear got train seat mine lower seat
5005,0,ill b soon
1404,0,actual get readi leav hous
2179,0,pop lt gt ibuprofen help
697,0,meet corpor st outsid gap see mind work
1124,0,aiyar sorri lor forgot 2 tell u
5391,0,watch ajith film ah
3608,0,joy father john john joy father u an th hav lt gt iq ti ia question tri answer
1778,0,7 wonder world 7th 6th ur style 5th ur smile 4th ur person 3rd ur natur 2nd ur sm 1st love good morn dear
2634,0,sorri da thangam sorri held prasad
4579,0,hi engag fixd lt gt th next month know realli shock bt hmm njan vilikkam ws al sudn
1037,0,naughti littl thought better flirt flirt n flirt rather love someon n gettin hurt hurt n hurt gud nyt
4647,0,okay go sleep later
2256,0,check head drop stuff
5504,0,wait msg lt gt min
313,0,hi way u 2day normal way real ur uniqu hope know u 4 rest mylif hope u find wot lost
2649,0,might want pull case plan spend much confid derek taylor money manag
2281,0,hav almost reach call unabl connect u
3220,1,thank rington order refer number x29 mobil charg tone arriv pleas call custom servic 09065989180
3895,1,tell u 2 call 09066358152 claim prize u 2 enter ur mobil person detail prompt care
2547,1,text82228 get rington logo game question info
1416,0,hour hair cut
1036,0,blanket suffici thx
2159,1,free 1st week no1 nokia tone 4 ur mob everi week txt nokia 87077 get txting tell ur mate zed pobox 36504 w45wq
2984,0,break time one come n get stuff fr
4635,0,k k pa lunch aha
1754,0,schedul next week town weekend
3855,0,part tomorrow
3475,0,probabl come everybodi done around lt gt right
3331,0,ok theori test go book think 21 may coz thought wan na go jiayin isnt free
2520,0,misplac number send text old number wonder heard year best mcat got number atlanta friend
3973,0,roger probabl go rem 20
4384,1,want new nokia 3510i colour phone deliv tomorrow 200 free minut mobil 100 free text free camcord repli call 8000930705
4897,0,oh fuck sake like tallahasse
1506,1,thank vote sing along star karaok mobil free link repli sing
1923,0,hello go villag pub 8 either come accordingli ok
448,0,lol made plan new year
4927,0,hope piss rememb gone sister someth
5143,0,hi darlin im helen fone im gon na b princ 2 nite pleas come tb love kate
